"SiteName"	"Country"	"Period"	"PhaseCode"	"LabCode"	"C14Age"	"C14SD"	"Material"	"MaterialSpecies"	"tpq"	"taq"	"Longitude"	"Latitude"	"bib"	"bib_url"
"Cueva de Nerja"	"Spain"	"LM"	"unit 7"	"GaK-8968"	7390	120	"cereal"	"Cerealia sp. (unidentified)"	-5841	-6643	-3.844529	36.762871	"Serrano et al. 1997"	"https://doi.org/10.1006/qres.1997.1920 "
"Baume d'Oullins"	"France"	"EN"	"Layer 5"	"AA-53292"	6210	69	"fauna"	"Capra hircus"	-4804	-5471	4.45694345	44.34232607	"García-Puchol & Salazar-Garcia 2017"	"https://doi.org/10.1007/978-3-319-52939-4"
"Baume d'Oullins"	"France"	"EN"	"Layer 6A"	"AA-53296"	6191	63	"fauna"	"Capra hircus"	-4805	-5462	4.45694345	44.34232607	"García-Puchol & Salazar-Garcia 2017"	"https://doi.org/10.1007/978-3-319-52939-4"
"Baume d'Oullins"	"France"	"EN"	"Layer 6A"	"AA-53294"	6233	64	"fauna"	"Capra hircus"	-4848	-5471	4.45694345	44.34232607	"García-Puchol & Salazar-Garcia 2017"	"https://doi.org/10.1007/978-3-319-52939-4"
"Baume d'Oullins"	"France"	"EN"	"Layer 5"	"AA-53293"	6168	63	"fauna"	"Capra hircus"	-4795	-5369	4.45694345	44.34232607	"García-Puchol & Salazar-Garcia 2017"	"https://doi.org/10.1007/978-3-319-52939-4"
"Baume d'Oullins"	"France"	"EN"	"Layer 6B"	"AA-53291"	6233	64	"fauna"	"Capra hircus"	-4848	-5471	4.45694345	44.34232607	"García-Puchol & Salazar-Garcia 2017"	"https://doi.org/10.1007/978-3-319-52939-4"
"Costamar"	"Spain"	"EN"	"UE-<U+200B>13002"	"UCI-AM 60738"	5965	25	"cereal"	"Hordeum sp."	-4714	-4996	0.158587	40.136833	"Ibáñez et al. 2017"	"https://doi.org/10.1007/978-3-319-52939-4_13"
"Costamar"	"Spain"	"EN"	"UE-<U+200B>13002"	"UCI-AM 60738"	5965	25	"cereal"	"Hordeum sp."	-4714	-4996	0.158587	40.136833	"Ibáñez et al. 2017"	"https://doi.org/10.1007/978-3-319-52939-4_13"
"Cova del Frare"	"Spain"	"EN"	"Layer 5a"	"I-13033"	5460	250	"wood charcoal"	"Wood charcoal (unidentified)"	-3374	-5291	2.019095	41.637334	"Ibanez et al. 2017"	"https://doi.org/10.1007/978-3-319-52939-4_13"
"Cova del Frare"	"Spain"	"EN"	"Layer 5a"	"I-13033"	5460	250	"wood charcoal"	"Wood charcoal (unidentified)"	-3374	-5291	2.019095	41.637334	"Ibanez et al. 2017"	"https://doi.org/10.1007/978-3-319-52939-4_13"
"Cova del Frare"	"Spain"	"EN"	"Layer 5b, Q:Y35"	"MC-2298"	5800	130	"wood charcoal"	"Wood charcoal (unidentified)"	-4175	-5214	2.019095	41.637334	"Ibanez et al. 2017"	"https://doi.org/10.1007/978-3-319-52939-4_13"
"Botiquería de los Moros"	"Spain"	"LM"	"Layer 2"	"GrA-13265"	7600	50	"fauna"	"Cervus elaphus"	-6235	-6643	0.103834	41.04649	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050"
"Botiquería de los Moros"	"Spain"	"LM"	"Layer 2"	"GrA-13265"	7600	50	"fauna"	"Cervus elaphus"	-6235	-6643	0.103834	41.04649	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050"
"Botiquería de los Moros"	"Spain"	"LM"	"Layer 4"	"GrA-13267"	6830	50	"fauna"	"Bone (unidentified)"	-5559	-5973	0.103834	41.04649	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050"
"Botiquería de los Moros"	"Spain"	"LM"	"Layer 4"	"GrA-13267"	6830	50	"fauna"	"Bone (unidentified)"	-5559	-5973	0.103834	41.04649	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050"
"Abrigo de Los Baños"	"Spain"	"LM"	"Layer 2b1"	"GrN-21552"	7740	50	"wood charcoal"	"Wood charcoal (unidentified)"	-6421	-6820	-0.587684	41.03601	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050"
"Abrigo de Los Baños"	"Spain"	"LM"	"Layer 2b1"	"GrN-21552"	7740	50	"wood charcoal"	"Wood charcoal (unidentified)"	-6421	-6820	-0.587684	41.03601	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050"
"Abrigo de El Pontet"	"Spain"	"LM"	"Layer E"	"GrN-16313"	7340	70	"wood charcoal"	"Wood charcoal (unidentified)"	-5927	-6444	0.145791	41.119853	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050"
"Abrigo de El Pontet"	"Spain"	"LM"	"Layer E"	"GrN-16313"	7340	70	"wood charcoal"	"Wood charcoal (unidentified)"	-5927	-6444	0.145791	41.119853	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050"
"Abrigo de Artusia"	"Spain"	"LM"	"Layer III"	"Beta-374431"	7680	40	"wood charcoal"	"Wood charcoal (unidentified)"	-6400	-6651	-1.618626	42.65049	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050 "
"Abrigo de Artusia"	"Spain"	"LM"	"Layer V"	"Beta-379670"	7210	30	"wood charcoal"	"Wood charcoal (unidentified)"	-5922	-6227	-1.618626	42.65049	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050 "
"Abrigo de Artusia"	"Spain"	"LM"	"Layer II"	"Beta-374432"	7790	40	"wood charcoal"	"Wood charcoal (unidentified)"	-6457	-7018	-1.618626	42.65049	"García-Martínez de Legrán et al. 2016"	"https://doi.org/10.1016/j.quaint.2015.06.050 "
"Abric de la Falguera"	"Spain"	"LM"	"Phase VII, UE3201, intermedium fireplace"	"Beta-171910"	7280	40	"wood charcoal"	"Pinus sp."	-5989	-6364	-0.477198	38.702009	"Marchand & Perrin 2017"	"https://doi.org/10.1016/j.quaint.2015.07.059"
"Abrigo de Peña Larga"	"Spain"	"EN"	"IV"	"I-14909"	5830	110	"fauna"	"Bone (unidentified)"	-4330	-5210	-2.514287	42.591766	"González-Sampériz et al. 2008"	"https://doi.org/10.1016/j.yqres.2008.10.006"
"Abrigo de Peña Larga"	"Spain"	"EN"	"IV"	"I-14909"	5830	110	"fauna"	"Bone (unidentified)"	-4330	-5210	-2.514287	42.591766	"González-Sampériz et al. 2008"	"https://doi.org/10.1016/j.yqres.2008.10.006"
"Abrigo de Peña Larga"	"Spain"	"EN"	"IV"	"I-14909"	5830	110	"fauna"	"Bone (unidentified)"	-4330	-5210	-2.514287	42.591766	"González-Sampériz et al. 2008"	"https://doi.org/10.1016/j.yqres.2008.10.006"
"Revilla del Campo"	"Spain"	"EN"	"Str. 14"	"KIA-21357"	6271	31	"fauna"	"Bone (unidentified)"	-5044	-5371	-2.549566	41.17593	"González-Sampériz et al. 2008"	"https://doi.org/10.1016/j.yqres.2008.10.006"
"Revilla del Campo"	"Spain"	"EN"	"Str. 14"	"KIA-21357"	6271	31	"fauna"	"Bone (unidentified)"	-5044	-5371	-2.549566	41.17593	"González-Sampériz et al. 2008"	"https://doi.org/10.1016/j.yqres.2008.10.006"
"La Lámpara"	"Spain"	"EN"	"Pit 1"	"UtC-13346"	6280	50	"cereal"	"Cerealia sp. (unidentified)"	-4995	-5472	-2.512798	41.190069	"González-Sampériz et al. 2009"	"https://doi.org/10.1016/j.yqres.2008.10.006"
"La Lámpara"	"Spain"	"EN"	"Pit 1"	"UtC-13346"	6280	50	"cereal"	"Cerealia sp. (unidentified)"	-4995	-5472	-2.512798	41.190069	"González-Sampériz et al. 2009"	"https://doi.org/10.1016/j.yqres.2008.10.006"
"La Lámpara"	"Spain"	"EN"	"Pit 1"	"KIA-6790"	6144	46	"bone (human)"	"Homo sapiens"	-4839	-5307	-2.512798	41.190069	"González-Sampériz et al. 2009"	"https://doi.org/10.1016/j.yqres.2008.10.006"
"La Lámpara"	"Spain"	"EN"	"Pit 1"	"KIA-6790"	6144	46	"bone (human)"	"Homo sapiens"	-4839	-5307	-2.512798	41.190069	"González-Sampériz et al. 2009"	"https://doi.org/10.1016/j.yqres.2008.10.006"
"La Lámpara"	"Spain"	"EN"	"Pit 1"	"KIA-6790"	6144	46	"bone (human)"	"Homo sapiens"	-4839	-5307	-2.512798	41.190069	"González-Sampériz et al. 2009"	"https://doi.org/10.1016/j.yqres.2008.10.006"

"Grotta dell'Uzzo"	"Italy"	"EM"	"C[3]-A[7-16]-F[18-16]"	"OxA-V-2364-41"	7871	37	"bone (human)"	"Homo sapiens"	-6508	-7042	12.786694	38.109951	"Manino et al. 2015, tabl. 14"	"https://doi.org/10.1038/srep16288"
"Grotta dell'Uzzo"	"Italy"	"EN"	"F[7-10]-W[15]"	"OxA-V-2365-38"	6937	33	"bone (human)"	"Homo sapiens"	-5670	-5983	12.786694	38.109951	"Manino et al. 2015, tabl. 14"	"https://doi.org/10.1038/srep16288"
"Grotta dell'Uzzo"	"Italy"	"EN"	"F[6-2]-M[6-2]"	"KIA-36038"	6140	60	"bone (human)"	"Homo sapiens"	-4789	-5321	12.786694	38.109951	"Manino et al. 2015, tabl. 14"	"https://doi.org/10.1038/srep16288"
"Grotta dell'Uzzo"	"Italy"	"EM"	"C[3]-A[7-16]-F[18-16]"	"OxA-V-2365-39"	7971	37	"bone (human)"	"Homo sapiens"	-6646	-7067	12.786694	38.109951	"Manino et al. 2015, tabl. 14"	"https://doi.org/10.1038/srep16288"
"Grotta dell'Uzzo"	"Italy"	"LM"	"F[14-11]-M"	"KIA-36034"	7730	80	"fauna"	"Epinephelus sp."	-6253	-7042	12.786694	38.109951	"Manino et al. 2015, tabl. 14"	"https://doi.org/10.1038/srep16288"
"Grotta dell'Uzzo"	"Italy"	"EN"	"F[6-2]-M[6-2]"	"KIA-36701"	6270	35	"bone (human)"	"Homo sapiens"	-5034	-5457	12.786694	38.109951	"Manino et al. 2015, tabl. 14"	"https://doi.org/10.1038/srep16288"
"La Muleta"	"Spain"	"MN"	"n/a"	"KBN-640a"	5185	80	"bone (human)"	"Homo sapiens"	-3648	-4339	2.686	39.792	"Gomez Bellard 1995"	"https://doi.org/10.1080/00438243.1995.9980286"
"Es Pouàs"	"Spain"	"MN"	"Horizonte holocenico"	"CSIC-870"	5770	100	"fauna"	"Avis sp."	-4262	-5040	1.35818	39.03765	"Gomez Bellard 1995"	"https://doi.org/10.1080/00438243.1995.9980286"
"Riparo di Pian del Ciliegio"	"Italy"	"MN"	"US 54"	"Beta-77356"	5810	70	"wood charcoal"	"Wood charcoal (unidentified) (short life)"	-4359	-4991	8.374722	44.202222	"Zemour et al. 2017"	"https://doi.org/10.1080/00934690.2017.1317121"
"Riparo di Pian del Ciliegio"	"Italy"	"MN"	"US 165c"	"Beta-10979"	6000	60	"wood charcoal"	"Wood charcoal (unidentified) (short life)"	-4612	-5211	8.374722	44.202222	"Zemour et al. 2017"	"https://doi.org/10.1080/00934690.2017.1317121"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM1a"	"Ly-4424 (SacA-8126)"	5790	35	"wood charcoal"	"Wood charcoal (unidentified)"	-4456	-4823	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM1c"	"Ly-4417 (SacA-8119)"	5255	35	"wood charcoal"	"Wood charcoal (unidentified)"	-3951	-4318	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM1c"	"Ly-4412 (SacA-8114)"	5300	35	"wood charcoal"	"Wood charcoal (unidentified)"	-3968	-4330	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM1b"	"Ly-4420 (SacA-8122)"	5680	40	"wood charcoal"	"Wood charcoal (unidentified)"	-4349	-4714	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"LMEN"	"GR08.S16.d28.409.LSBM"	"Beta-255118"	6430	50	"fauna"	"Cervus sp."	-5212	-5611	5.644342	45.221564	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM1b"	"Ly-4423 (SacA-8125)"	5645	35	"wood charcoal"	"Wood charcoal (unidentified)"	-4344	-4679	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM1b"	"Ly-4422 (SacA-8124)"	5700	35	"wood charcoal"	"Wood charcoal (unidentified)"	-4359	-4715	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM2"	"Ly-4409 (SacA-8111)"	5055	35	"wood charcoal"	"Wood charcoal (unidentified)"	-3652	-3983	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM1c"	"Ly-4419 (SacA-8121)"	5570	35	"wood charcoal"	"Wood charcoal (unidentified)"	-4264	-4544	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"LMEN"	"GR08.S17.d26.486.LSBMG"	"Beta-282246"	6510	40	"fauna"	"Cervus sp."	-5312	-5622	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM1c"	"Ly-4413 (SacA-8115)"	5245	35	"organic"	"Organic matter (unidentified)"	-3948	-4315	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM1c"	"Ly-4414 (SacA-8116)"	5335	35	"wood charcoal"	"Wood charcoal (unidentified)"	-3982	-4338	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM1c"	"Ly-4416 (SacA-8118)"	5425	40	"wood charcoal"	"Wood charcoal (unidentified)"	-4047	-4443	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM2"	"Ly-4407 (SacA-8109)"	5110	30	"wood charcoal"	"Wood charcoal (unidentified)"	-3714	-4043	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM1c"	"Ly-4415 (SacA-8117)"	5585	40	"wood charcoal"	"Wood charcoal (unidentified)"	-4264	-4603	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"LMEN"	"GR08.T17.d28.554.LGM(F)"	"Beta-282247"	6490	40	"fauna"	"Cervus sp."	-5230	-5617	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM1b"	"Ly-4421 (SacA-8123)"	5220	35	"organic"	"Organic matter (unidentified)"	-3810	-4243	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM2"	"Ly-4411 (SacA-8113)"	5075	35	"wood charcoal"	"Wood charcoal (unidentified)"	-3656	-4037	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Chiozza di Scandiano"	"Italy"	"MN"	"n/a"	"R-458"	6000	200	"wood charcoal"	"Wood charcoal (unidentified)"	-4173	-5616	10.709727	44.595356	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Castel Grande di Bellinzona"	"Swiss"	"EN"	"Layer middle"	"B-4561"	5150	60	"wood charcoal"	"Wood charcoal (unidentified)"	-3653	-4311	9.017	46.2	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Riparo Romagnano III"	"Italy"	"MN"	"T1"	"R-777a"	5530	50	"wood charcoal"	"Wood charcoal (unidentified)"	-4073	-4548	11.101278	46.01747	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Grotta della Pollera"	"Italy"	"EN"	"III"	"MC-759"	6050	100	"wood charcoal"	"Wood charcoal (unidentified) (lot)"	-4537	-5369	8.314602	44.200546	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Riparo Romagnano III"	"Italy"	"LM"	"AB1-2"	"R-1137a"	7500	160	"wood charcoal"	"Wood charcoal (unidentified)"	-5835	-7047	11.101278	46.01747	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Riparo Romagnano III"	"Italy"	"LM"	"AB1-2"	"R-1137"	7850	60	"wood charcoal"	"Wood charcoal (unidentified)"	-6457	-7056	11.101278	46.01747	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Castel Grande di Bellinzona"	"Swiss"	"EN"	"Layer 13"	"B-4563"	5410	100	"wood charcoal"	"Wood charcoal (unidentified)"	-3804	-4609	9.017	46.2	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Riparo Romagnano III"	"Italy"	"LM"	"AB1-2"	"R-1137b"	7800	80	"wood charcoal"	"Wood charcoal (unidentified)"	-6397	-7060	11.101278	46.01747	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Casalmoro"	"Italy"	"EN"	"Structure 1"	"Bln-2975"	5810	60	"wood charcoal"	"Wood charcoal (unidentified)"	-4370	-4939	10.4	45.25	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Riparo Romagnano III"	"Italy"	"MN"	"T1"	"R-776"	5560	50	"wood charcoal"	"Wood charcoal (unidentified)"	-4180	-4607	11.101278	46.01747	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Grotta delle Arene Candide"	"Italy"	"MN"	"Layer 13C"	"UB-2422"	6345	180	"wood charcoal"	"Wood charcoal (unidentified)"	-4549	-5835	8.32828	44.162304	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Grotta della Pollera"	"Italy"	"EN"	"III"	"MC-758"	6000	100	"wood charcoal"	"Wood charcoal (unidentified) (lot)"	-4457	-5317	8.314602	44.200546	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Castel Grande di Bellinzona"	"Swiss"	"EN"	"Isolated charcoal from layers"	"B-4565"	6270	40	"wood charcoal"	"Wood charcoal (unidentified)"	-5002	-5465	9.017	46.2	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Grotta di Aisone"	"Italy"	"LM"	"n/a"	"R-95"	5825	75	"wood charcoal"	"Wood charcoal (unidentified)"	-4358	-5004	7.1769	44.3278	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Fienile Rossino"	"Italy"	"LM"	"Posthole"	"Bln-3277"	6810	70	"wood charcoal"	"Wood charcoal (unidentified)"	-5479	-5983	10.356111	45.599167	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Riparo Romagnano III"	"Italy"	"MN"	"T1"	"R-779a"	5470	50	"wood charcoal"	"Wood charcoal (unidentified)"	-4049	-4497	11.101278	46.01747	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Arma dell’Aquila"	"Italy"	"EN"	"Hearth 5"	"Bln-3450"	6240	90	"wood charcoal"	"Wood charcoal (unidentified)"	-4790	-5511	8.32967	44.204708	"Bagolini & Biagi 1990"	"https://doi.org/10.1111/j.1468-0092.1990.tb00211.x"
"Monte Maulo"	"Italy"	"EN"	"B198"	"OxA-653"	6210	70	"fauna"	"Bos taurus"	-4801	-5471	14.917	41.8074	"Gowlett et al. 1987"	"https://doi.org/10.1111/j.1475-4754.1987.tb00404.x"
"Monte Maulo"	"Italy"	"EN"	"B198"	"OxA-651"	6540	80	"fauna"	"Bos taurus (radius)"	-5213	-5725	14.917	41.8074	"Gowlett et al. 1987"	"https://doi.org/10.1111/j.1475-4754.1987.tb00404.x"
"Colle del Fico"	"Italy"	"EN"	"A268 and A184 (various squares)"	"OxA-654"	5840	70	"fauna"	"Bone (unidentified)"	-4369	-5004	14.647	41.549	"Gowlett et al. 1987"	"https://doi.org/10.1111/j.1475-4754.1987.tb00404.x"
"Monte Maulo"	"Italy"	"EN"	"B198"	"OxA-652"	6280	70	"fauna"	"Bos taurus (scapula)"	-4905	-5478	14.917	41.8074	"Gowlett et al. 1987"	"https://doi.org/10.1111/j.1475-4754.1987.tb00404.x"
"Lama dei Peligni"	"Italy"	"EN"	"Sample of human left humerus, discovered in 1913, from La Maiella"	"OxA-1958"	6540	80	"bone (human)"	"Homo sapiens"	-5213	-5725	14.183333	42.049936	"Hedges et al. 1990"	"https://doi.org/10.1111/j.1475-4754.1990.tb00468.x"
"San Marco di Gubbio"	"Italy"	"EN"	"Layer 22, 116-7E/213N"	"OxA-1852"	6245	90	"plant seed"	"Vitis sp. (fruit)"	-4791	-5515	12.598891	43.329629	"Hedges et al. 1990"	"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x"
"San Marco di Gubbio"	"Italy"	"EN"	"Layer 22, 115E/214N"	"OxA-1851"	6270	70	"cereal"	"Triticum compactum"	-4853	-5477	12.598891	43.329629	"Hedges et al. 1990"	"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x"
"San Marco di Gubbio"	"Italy"	"EN"	"Layer 15/3, 109-1 IOE"	"OxA-1854"	6120	90	"cereal"	"Hordeum vulgare"	-4683	-5467	12.598891	43.329629	"Hedges et al. 1990"	"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x"
"San Marco di Gubbio"	"Italy"	"EN"	"Layer 17, 113-4E/215N"	"OxA-1853"	6430	80	"cereal"	"Triticum aestivum"	-5045	-5630	12.598891	43.329629	"Hedges et al. 1990"	"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x"
"San Marco di Gubbio"	"Italy"	"EN"	"Layer 15, 111-113E"	"OxA-1855"	5750	70	"fauna"	"Caprinae sp."	-4343	-4899	12.598891	43.329629	"Hedges et al. 1990"	"https://doi.org/10.1111/j.1475-4754.1990.tb01086.x"
"Abri de la Grande Rivoire"	"France"	"MN"	"NM2"	"Ly-137 (OxA-5370)"	5030	70	"fauna"	"Bos sp."	-3533	-4210	5.638553	45.2058	"Hedges et al. 1997"	"https://doi.org/10.1111/j.1475-4754.1997.tb00820.x"
"Grotta dell'Uzzo"	"Italy"	"EN"	"F[7-10]-W[15]"	"x-3"	7413	39	"shell"	"Osilinus turbinatus"	-6073	-6433	12.786694	38.109951	"Manino et al. 2012"	"https://doi.org/10.1111/j.1475-4754.2007.00291.x"
"Grotta dell'Uzzo"	"Italy"	"EN"	"F[7-10]-W[15]"	"OxA-13808"	7173	37	"shell"	"Osilinus turbinatus"	-5891	-6224	12.786694	38.109951	"Manino et al. 2012"	"https://doi.org/10.1111/j.1475-4754.2007.00291.x"
"Grotta dell'Edera"	"Italy"	"MN"	"Layer 2"	"GrN-26797"	5080	40	"wood charcoal"	"mainly Cotinus, also Quercus & Fraxinus sp."	-3654	-4042	13.670218	45.754827	"Bonizzoni et al. 2009"	"https://doi.org/10.1111/j.1475-4754.2008.00412.x"
"Les Breguieres"	"France"	"EN"	"Burial 8"	"LTL-18523A"	5920	35	"bone (human)"	"Homo sapiens"	-4610	-4991	7.00635	43.59501	"Rivollat et al."	"https://doi.org/10.1126/sciadv.aaz5344"
"Masseria Stevanato"	"Italy"	"MN"	"Layer 13"	"LTL-620a"	5018	60	"n/a"	"n/a"	-3540	-4043	16.8676	41.0687	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
"Masseria Stevanato"	"Italy"	"MN"	"Layer 12"	"LTL-621a"	5244	55	"n/a"	"n/a"	-3798	-4333	16.8676	41.0687	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
"Masseria Stevanato"	"Italy"	"MN"	"Layer 2"	"LTL-623a"	5115	50	"n/a"	"n/a"	-3653	-4224	16.8676	41.0687	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
"Carpignano Salentino"	"Italy"	"MN"	"Isolated bone 15m from burial of Arnesano"	"LTL-126A"	5660	60	"bone (human)"	"Homo sapiens"	-4269	-4781	18.341256	40.196751	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
"Carrara San Francesco"	"Italy"	"EN"	"Burial 2"	"Eth-21724"	6080	65	"bone (human)"	"Homo sapiens"	-4712	-5307	16.502	41.241	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
"Martinetti"	"Italy"	"EN"	"Sezione 6"	"Beta-80605"	5170	70	"wood charcoal"	"Wood charcoal (unidentified)"	-3651	-4327	16.1593	41.8575	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
"San Marco"	"Italy"	"EN"	"n/a"	"LTL-1727a"	6277	45	"n/a"	"n/a"	-4999	-5470	15.6414	41.7118	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
"Capo Alfiere"	"Italy"	"MN"	"Layer Ia"	"TX-7768"	5950	101	"fauna"	"Bone (unidentified)"	-4404	-5303	17.186	39.025	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
"Grotta S. Croce"	"Italy"	"EN"	"n/a"	"OxA-7595"	6375	50	"wood charcoal"	"Wood charcoal (unidentified)"	-5069	-5521	16.469149	41.176935	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
"Masseria Stevanato"	"Italy"	"MN"	"Burial T1"	"LTL-622a"	5190	35	"bone (human)"	"Homo sapiens"	-3799	-4234	16.8676	41.0687	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
"Lama Balice"	"Italy"	"EN"	"Burial T1"	"LTL-1212a"	6542	45	"bone (human)"	"Homo sapiens"	-5317	-5631	16.759	41.124	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
"Trani II - Spiaggia di Colonna."	"Italy"	"EN"	"n/a"	"UGAMS-8552"	6060	30	"n/a"	"n/a"	-4792	-5207	16.4141	41.2753	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
"Terragne"	"Italy"	"LM"	"US 5"	"Beta-67093"	7260	60	"fauna"	"Bos primigenius"	-5910	-6391	17.626339	40.392311	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
"Grotta S. Croce"	"Italy"	"EN"	"US 78"	"OxA-7596"	6555	50	"plant seed"	"Seeds (unidentified)"	-5317	-5659	16.469149	41.176935	"Fiorentino et al. 2013"	"https://doi.org/10.1177/0959683613486942"
