1163.801	1884.782	-134.619	0.165586	1.236485	6.059906
1163.801	1895.482	-135.692	0.203606	-0.07361	6.187207
1154.042	1895.482	-134.619	1.003421	0.013384	6.125368
25.86225	1828.183	-134.619	1.70844	1.335013	5.845595
25.86225	1829.831	-134.895	1.524167	0.767508	6.021939
24.9932	1829.831	-134.619	2.05724	0.904547	5.852981
1174.743	1889.451	-134.619	-1.06281	0.970766	6.02433
